13.523,106.168,334,1,1,2020-01-14,0330,T,84,6.0NRT,307,23.8,D
13.326,107.438,332.2,1,1,2020-01-14,0330,T,83,6.0NRT,305.8,21.4,D
13.707,104.745,334.1,1.1,1.1,2020-01-14,0330,T,84,6.0NRT,308.4,26.4,D
13.522,105.787,334.4,1,1,2020-01-14,0330,T,84,6.0NRT,305.1,28,D
13.397,106.59,345.7,1,1,2020-01-14,0330,T,92,6.0NRT,305,43.5,D
13.396,106.599,359,1,1,2020-01-14,0330,T,99,6.0NRT,305.7,73.8,D
13.315,106.581,342.5,1,1,2020-01-14,0330,T,90,6.0NRT,307.5,35.7,D
13.314,106.59,351.9,1,1,2020-01-14,0330,T,96,6.0NRT,308.3,55.8,D
13.111,107.582,344.7,1,1,2020-01-14,0330,T,92,6.0NRT,304.2,43,D
13.165,106.85,329.6,1,1,2020-01-14,0330,T,81,6.0NRT,302.2,18.5,D
13.392,104.951,336.2,1.1,1,2020-01-14,0330,T,86,6.0NRT,307.9,30,D
13.185,106.081,330,1,1,2020-01-14,0330,T,81,6.0NRT,308.2,16.1,D
13.119,106.159,334.8,1,1,2020-01-14,0330,T,86,6.0NRT,305.1,24.6,D
13.117,106.168,328.9,1,1,2020-01-14,0330,T,81,6.0NRT,305.3,17.3,D
13.11,106.157,339.4,1,1,2020-01-14,0330,T,89,6.0NRT,307.2,31.4,D
13.026,106.733,340,1,1,2020-01-14,0330,T,89,6.0NRT,303.7,35.4,D
13.007,106.86,336.1,1,1,2020-01-14,0330,T,87,6.0NRT,301.7,29.5,D
12.961,106.605,337.9,1,1,2020-01-14,0330,T,88,6.0NRT,303.9,28.4,D
12.768,107.589,331.6,1,1,2020-01-14,0330,T,84,6.0NRT,301.5,25.7,D
12.956,106.197,329.2,1,1,2020-01-14,0330,T,81,6.0NRT,309.1,14.9,D
13.385,102.904,333.3,1.4,1.2,2020-01-14,0330,T,85,6.0NRT,303.5,40,D
12.866,106.501,328.6,1,1,2020-01-14,0330,T,81,6.0NRT,307.1,16.1,D
12.844,106.591,333,1,1,2020-01-14,0330,T,85,6.0NRT,305.6,23.1,D
12.697,106.962,337.4,1,1,2020-01-14,0330,T,88,6.0NRT,302.8,32,D
12.744,106.2,330.1,1,1,2020-01-14,0330,T,81,6.0NRT,305.2,16.4,D
12.759,105.782,343.5,1,1,2020-01-14,0330,T,91,6.0NRT,304.4,42.1,D
12.757,105.791,332,1,1,2020-01-14,0330,T,82,6.0NRT,304.4,23.3,D
12.609,106.741,338,1,1,2020-01-14,0330,T,88,6.0NRT,303.8,33.5,D
12.593,106.479,335.5,1,1,2020-01-14,0330,T,86,6.0NRT,307.6,23.2,D
12.576,106.467,329.9,1,1,2020-01-14,0330,T,81,6.0NRT,309,15.3,D
12.259,106.553,341.8,1,1,2020-01-14,0330,T,90,6.0NRT,309.3,32.2,D
11.774,103.964,337,1.2,1.1,2020-01-14,0330,T,88,6.0NRT,301.5,38.4,D
11.621,104.328,340.6,1.1,1.1,2020-01-14,0330,T,90,6.0NRT,304.2,41.7,D
11.612,104.327,338,1.1,1.1,2020-01-14,0330,T,88,6.0NRT,303.1,35.9,D
20.619,110.183,352.5,1.1,1,2020-01-14,0325,T,96,6.0NRT,296.6,69.8,D
-10.142,-36.446,312.4,1.2,1.1,2020-01-14,0405,A,85,6.0NRT,293.8,13.1,N
-16.397,-40.101,321.3,1,1,2020-01-14,0405,A,100,6.0NRT,291.3,19.4,N
-25.018,-42.662,320.5,1,1,2020-01-14,0405,A,100,6.0NRT,296.2,15.7,N
-7.486,-35.23,326,1.3,1.1,2020-01-14,0400,A,100,6.0NRT,292.4,32.8,N
-7.487,-35.219,340.7,1.3,1.1,2020-01-14,0400,A,100,6.0NRT,293.5,61.9,N
-37.757,148.883,357.1,2.4,1.5,2020-01-14,0440,A,85,6.0NRT,296.4,262.8,D
-37.763,148.878,351.6,2.4,1.5,2020-01-14,0440,A,83,6.0NRT,298.3,222.2,D
-37.75,148.873,360,2.4,1.5,2020-01-14,0440,A,94,6.0NRT,294.9,297.8,D
-37.756,148.846,350.8,2.4,1.5,2020-01-14,0440,A,83,6.0NRT,295.8,215,D
-37.692,148.59,350.6,2.3,1.5,2020-01-14,0440,A,95,6.0NRT,302.2,194.9,D
-37.698,148.565,331.9,2.3,1.5,2020-01-14,0440,A,82,6.0NRT,302.5,82.4,D
-37.415,149.738,330.8,2.8,1.6,2020-01-14,0440,A,81,6.0NRT,294.1,102.8,D
-37.401,149.732,347,2.8,1.6,2020-01-14,0440,A,93,6.0NRT,295.4,217.1,D
-37.194,149.598,331.9,2.8,1.6,2020-01-14,0440,A,84,6.0NRT,293.1,114.1,D
-37.536,148.08,330.4,2.2,1.4,2020-01-14,0440,A,82,6.0NRT,300.2,68.9,D
-37.513,148.124,362.5,2.2,1.4,2020-01-14,0440,A,100,6.0NRT,304.5,260.4,D
-37.518,148.099,397,2.2,1.4,2020-01-14,0440,A,100,6.0NRT,306.8,712.5,D
-37.524,148.075,345.9,2.2,1.4,2020-01-14,0440,A,93,6.0NRT,300,142.3,D
-37.5,148.119,336.2,2.2,1.4,2020-01-14,0440,A,87,6.0NRT,301.2,84.2,D
-37.506,148.094,342.1,2.2,1.4,2020-01-14,0440,A,91,6.0NRT,297.9,117.6,D
-37.579,147.51,341.9,2,1.4,2020-01-14,0440,A,91,6.0NRT,300,109.6,D
-37.584,147.488,359.5,2,1.4,2020-01-14,0440,A,99,6.0NRT,303,215.2,D
-37.572,147.483,356.7,2,1.4,2020-01-14,0440,A,98,6.0NRT,300.9,195.8,D
-37.555,147.5,346.5,2,1.4,2020-01-14,0440,A,93,6.0NRT,298.9,132.3,D
-37.559,147.479,376.1,2,1.4,2020-01-14,0440,A,100,6.0NRT,302.4,361,D
-37.564,147.457,328.8,2,1.4,2020-01-14,0440,A,81,6.0NRT,298,55.5,D
-37.337,147.706,334.6,2.1,1.4,2020-01-14,0440,A,86,6.0NRT,300.7,72.4,D
-37.287,147.311,336,2,1.4,2020-01-14,0440,A,87,6.0NRT,295.7,78.9,D
-36.977,148.246,333.4,2.3,1.5,2020-01-14,0440,A,85,6.0NRT,288.4,93.3,D
-36.998,148.087,381.5,2.3,1.5,2020-01-14,0440,A,94,6.0NRT,295,499.8,D
-36.968,148.235,343.4,2.3,1.5,2020-01-14,0440,A,92,6.0NRT,288.7,155,D
-36.996,148.108,381,2.3,1.5,2020-01-14,0440,A,87,6.0NRT,287.5,493,D
-37.001,148.081,361.2,2.3,1.5,2020-01-14,0440,A,94,6.0NRT,296.6,272.3,D
-36.976,148.072,338.1,2.3,1.5,2020-01-14,0440,A,83,6.0NRT,293.7,119.9,D
-36.416,149.515,352.3,2.9,1.6,2020-01-14,0440,A,96,6.0NRT,298.3,284.4,D
-36.423,149.484,330.1,2.8,1.6,2020-01-14,0440,A,83,6.0NRT,295.1,106.4,D
-36.417,149.51,355.3,2.9,1.6,2020-01-14,0440,A,98,6.0NRT,298.4,316.4,D
-36.845,146.605,332,1.9,1.3,2020-01-14,0440,A,81,6.0NRT,301.9,56.1,D
-36.139,149.367,328.1,2.8,1.6,2020-01-14,0440,A,81,6.0NRT,298.9,79.8,D
-36.737,146.701,337.4,1.9,1.3,2020-01-14,0440,A,86,6.0NRT,298.3,80.9,D
-37.338,142.859,338.9,1.2,1.1,2020-01-14,0440,A,82,6.0NRT,317.8,23.2,D
-35.919,149.768,331.2,3,1.7,2020-01-14,0440,A,83,6.0NRT,294.6,124.4,D
-35.904,149.764,332,3,1.7,2020-01-14,0440,A,84,6.0NRT,293.2,133,D
-35.929,149.659,345.8,3,1.6,2020-01-14,0440,A,93,6.0NRT,296.2,234.6,D
-35.914,149.653,346.3,3,1.6,2020-01-14,0440,A,93,6.0NRT,293.6,242.1,D
-35.93,149.651,338.3,3,1.6,2020-01-14,0440,A,88,6.0NRT,296.4,166.3,D
-35.915,149.645,342.2,3,1.6,2020-01-14,0440,A,90,6.0NRT,293.9,201.1,D
-35.867,148.066,357.6,2.4,1.5,2020-01-14,0440,A,93,6.0NRT,300.3,249.2,D
-35.873,148.039,357.6,2.4,1.5,2020-01-14,0440,A,98,6.0NRT,304.4,244.5,D
-35.735,148.594,348.7,2.6,1.6,2020-01-14,0440,A,81,6.0NRT,296.4,200.8,D
-35.855,148.06,349.2,2.4,1.5,2020-01-14,0440,A,81,6.0NRT,292.4,169.9,D
-35.86,148.034,402.3,2.4,1.5,2020-01-14,0440,A,100,6.0NRT,307.6,907.4,D
-35.866,148.008,374.5,2.4,1.5,2020-01-14,0440,A,100,6.0NRT,306.6,423.6,D
-35.722,148.589,345.9,2.6,1.6,2020-01-14,0440,A,86,6.0NRT,295.7,189.4,D
-35.728,148.562,333.9,2.6,1.6,2020-01-14,0440,A,81,6.0NRT,297.3,106.2,D
-35.847,148.03,405,2.4,1.5,2020-01-14,0440,A,100,6.0NRT,302.4,973.6,D
-35.853,148.004,398.9,2.4,1.5,2020-01-14,0440,A,100,6.0NRT,308.7,832.1,D
-35.673,148.542,345.5,2.6,1.6,2020-01-14,0440,A,91,6.0NRT,294.2,185.8,D
-35.455,148.335,354.4,2.6,1.5,2020-01-14,0440,A,96,6.0NRT,296.2,247.5,D
-35.461,148.311,344.1,2.5,1.5,2020-01-14,0440,A,82,6.0NRT,300.1,162,D
-35.45,148.326,347.1,2.6,1.5,2020-01-14,0440,A,92,6.0NRT,296.1,193.6,D
-22.163,146.908,374.1,4.3,1.9,2020-01-14,0445,A,100,6.0NRT,300.5,948.2,D
-22.161,146.899,385.3,4.3,1.9,2020-01-14,0445,A,100,6.0NRT,299.8,1342.1,D
-22.17,146.858,346.4,4.3,1.9,2020-01-14,0445,A,89,6.0NRT,299,331.3,D
-18.616,124.668,335.7,4.1,1.9,2020-01-14,0445,A,87,6.0NRT,289.5,211.5,D
-18.609,124.701,332.1,4.1,1.9,2020-01-14,0445,A,84,6.0NRT,289.1,173,D
-18.613,124.663,337.2,4.1,1.9,2020-01-14,0445,A,88,6.0NRT,289.6,233.4,D
22.636,-99.09,312,1.8,1.3,2020-01-14,0430,T,84,6.0NRT,287.4,28.4,N
12.476,-86.931,340.5,1.5,1.2,2020-01-14,0425,T,100,6.0NRT,297.2,75.6,N
12.474,-86.944,337.1,1.5,1.2,2020-01-14,0425,T,100,6.0NRT,296.9,65.4,N
14.276,-91.123,311.5,1,1,2020-01-14,0425,T,83,6.0NRT,293.9,9.9,N
14.275,-91.133,337.6,1,1,2020-01-14,0425,T,100,6.0NRT,295,39.2,N
